pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
2,hasproperty,attribute,6,synonym,synonym,mate,friendly,False,['mate'],['friendly'],1,1,0.042749286,0.0006483966,0.9042049,0.016808596,0.00028829637,0.00050955056,0.034790974,0.60926265,13,5,attribute,contrary,synonym,minor,contains,part,attributes,material,property,opposite,aspect,adjective,object,type
5,partof,part,5,partof,part,head,hammer,True,['head'],['hammer'],1,1,0.20153148,0.22726856,0.038798872,0.06944752,0.030511115,0.23684807,0.1955944,2.5068421,42,10,part,contains,contrary,synonym,minor,attribute,material,contain,subject,parts,body,component,head,surface
5,partof,part,5,partof,part,head,table,True,['head'],['table'],1,1,0.17916635,0.0023839583,0.00168988,0.011421381,0.0036843095,0.78770894,0.013945127,0.9413945,42,8,part,contrary,synonym,minor,material,contains,attribute,side,parts,surface,head,table,opposite,point
0,antonym,contrary,0,antonym,contrary,lose,tight,True,['lose'],['tight'],1,1,0.5444756,9.820179e-05,0.34757093,0.010934806,0.00027936243,0.0051568793,0.09148426,1.4381366,11,16,contrary,attribute,synonym,minor,part,material,characteristic,property,opposite,cause,contains,consequence,attributes,attributed
5,partof,part,5,partof,part,button,tv,True,['button'],['tv'],1,1,0.0021030763,6.025825e-05,0.00078921113,0.0023728472,0.0005144043,0.9937769,0.00038324817,0.0672913,9,2,part,minor,contrary,attribute,material,parts,synonym,component,contains,side,surface,aspect,property,head
1,hasa,contains,1,hasa,contains,house,basement,True,['house'],['basement'],1,1,0.00059264194,0.9803931,0.017387902,0.00015780568,0.00088815787,6.266394e-05,0.0005178653,0.15353063,14,2,contains,attribute,contain,material,contrary,synonym,has,containing,have,contained,minor,is,includes,part
1,hasa,contains,1,hasa,contains,envelope,letter,True,['envelope'],['letter'],1,1,0.024307627,0.6626515,0.00889328,0.05695813,0.030555775,0.05266515,0.16396864,1.6249547,6,8,contains,synonym,minor,part,material,contrary,attribute,contain,containing,type,contained,parts,includes,body
0,antonym,contrary,2,hasproperty,attribute,swim,relax,False,['swim'],['relax'],1,1,0.51691484,0.00029657956,0.3071877,0.071201265,0.00029550615,0.019409696,0.08469443,1.7055727,6,8,contrary,attribute,synonym,minor,part,virtue,contains,material,attributes,opposite,property,characteristic,degree,condition
6,synonym,synonym,6,synonym,synonym,affection,love,True,['affection'],['love'],1,1,0.2289426,0.0031893903,0.073278785,0.15671049,0.0050854837,0.13484833,0.39794487,2.1662586,1,10,synonym,contrary,minor,part,attribute,material,contains,property,opposite,component,attributes,parts,characteristic,subsidiary
5,partof,part,3,isa,minor,cloudy,weather,False,['cloudy'],['weather'],1,1,0.046945304,0.0002482497,0.015730558,0.2369717,0.007505692,0.6815455,0.0110529885,1.298395,3,6,part,minor,contrary,attribute,synonym,material,characteristic,parts,contains,component,aspect,property,fact,side
3,isa,minor,3,isa,minor,cookie,food,True,['cookie'],['food'],1,1,0.003519258,0.013179063,0.017113645,0.9445322,0.014013435,0.001496318,0.006146024,0.43466434,3,3,minor,attribute,material,contains,synonym,contrary,part,source,type,major,contain,table,property,is
5,partof,part,5,partof,part,face,body,True,['face'],['body'],1,1,0.0031501888,0.00021918316,0.0006252045,0.0054934137,0.0010098766,0.9890192,0.0004828051,0.107865736,22,12,part,minor,contrary,material,parts,attribute,synonym,contains,component,side,whole,portion,surface,member
0,antonym,contrary,3,isa,minor,leaf,sheet,False,['leaf'],['sheet'],1,1,0.27774534,0.22280228,0.025529126,0.12279693,0.05663738,0.10827989,0.18620905,2.5360062,6,10,contrary,contains,synonym,minor,part,material,attribute,contain,parts,component,subject,containing,is,contained
1,hasa,contains,2,hasproperty,attribute,human_body,water,False,"['human', '_', 'body']",['water'],3,1,0.008361856,0.6477652,0.2776349,0.0023985584,0.059118982,0.0026715244,0.002048956,1.2800157,1,10,contains,attribute,material,contrary,part,minor,contain,synonym,containing,mineral,body,source,contained,is
1,hasa,contains,0,antonym,contrary,door,hole,False,['door'],['hole'],1,1,0.028468091,0.85416085,0.04809163,0.028423192,0.008457294,0.0034253264,0.02897348,0.9312899,5,10,contains,attribute,synonym,contrary,minor,material,part,contain,containing,contained,is,type,subject,lack
2,hasproperty,attribute,2,hasproperty,attribute,rock,solid,True,['rock'],['solid'],1,1,0.015379674,0.00033163052,0.9739335,0.008333546,0.0004664553,0.0001239254,0.0014311997,0.21142516,9,18,attribute,contrary,minor,synonym,material,contains,attributes,part,property,characteristic,opposite,element,nature,ingredient
3,isa,minor,3,isa,minor,fish,animal,True,['fish'],['animal'],1,1,0.03733959,0.00094740326,0.012565779,0.9400884,0.003605327,0.0014984043,0.0039550876,0.42464718,6,2,minor,contrary,attribute,synonym,material,part,contains,major,type,lesser,not,one,non,small
4,madeof,material,4,madeof,material,statue,stone,True,['statue'],['stone'],1,1,0.00052130315,0.0023588364,0.018012904,0.0005467494,0.97816944,0.00027429304,0.00011644709,0.17249472,1,16,material,attribute,contains,minor,contrary,part,solid,mineral,surface,materials,synonym,substance,stone,made
0,antonym,contrary,0,antonym,contrary,dark,light,True,['dark'],['light'],1,1,0.8895142,0.00037426662,0.0064363442,0.025664186,0.0014206121,0.001566096,0.07502439,0.6453348,16,47,contrary,synonym,minor,attribute,part,material,contains,opposite,lesser,inferior,plural,lack,negative,superior
0,antonym,contrary,6,synonym,synonym,bend,bow,False,['bend'],['bow'],1,1,0.39353508,0.0003139112,0.0018518873,0.08220185,0.0012577092,0.28726313,0.23357645,1.8653653,12,14,contrary,part,synonym,minor,attribute,material,parts,contains,component,opposite,characteristic,side,property,non
6,synonym,synonym,3,isa,minor,burn,destroy,False,['burn'],['destroy'],1,1,0.18184823,0.00021534905,0.11915597,0.30508438,0.0010032508,0.011678628,0.38101414,1.9534197,20,4,synonym,minor,contrary,attribute,part,material,opposite,cause,contains,subsidiary,characteristic,property,equivalent,secondary
2,hasproperty,attribute,2,hasproperty,attribute,person,lazy,True,['person'],['lazy'],1,1,0.0017440993,0.00017340925,0.997999,4.3632077e-05,4.2142324e-06,5.373482e-06,3.0198422e-05,0.022286773,3,2,attribute,contrary,contains,attributes,minor,synonym,attributed,trait,characteristic,property,part,ascribed,material,cause
0,antonym,contrary,2,hasproperty,attribute,sugar,sweet,False,['sugar'],['sweet'],1,1,0.3806499,0.0033599795,0.34064436,0.06384953,0.011722103,0.103428595,0.096345484,2.079681,4,16,contrary,attribute,part,synonym,minor,material,contains,property,component,ingredient,attributes,characteristic,parts,opposite
1,hasa,contains,1,hasa,contains,fiddle,string,True,['fiddle'],['string'],1,1,0.00027614756,0.9939844,0.0022245133,0.00040945958,0.002660366,3.1939097e-05,0.00041294226,0.06400447,8,17,contains,material,attribute,contain,synonym,minor,containing,contrary,is,has,contained,includes,have,lacks
6,synonym,synonym,4,madeof,material,cloud,water_vapor,False,['cloud'],"['water', '_', 'vapor']",1,3,0.26374418,0.19070278,0.17399822,0.038960893,0.030776544,0.0059845923,0.29583278,2.302975,14,1,synonym,contrary,contains,attribute,minor,material,part,contain,source,parent,attributes,containing,subject,component
0,antonym,contrary,0,antonym,contrary,keep,give,True,['keep'],['give'],1,1,0.782913,0.00021210418,0.0049223206,0.06328693,0.00017892366,0.0013296725,0.14715691,0.99051595,25,45,contrary,synonym,minor,attribute,part,opposite,contains,material,lesser,equal,subordinate,superior,inferior,plural
0,antonym,contrary,0,antonym,contrary,cold,hot,True,['cold'],['hot'],1,1,0.651507,5.8483474e-05,0.21628429,0.007818822,0.00013418712,0.0009545207,0.12324271,1.3195925,16,21,contrary,attribute,synonym,minor,part,opposite,material,attributes,characteristic,contains,plural,subsidiary,property,inferior
2,hasproperty,attribute,1,hasa,contains,person,sleep,False,['person'],['sleep'],1,1,0.03183567,0.3753025,0.5829125,0.003690047,0.0012650687,0.00090894167,0.0040852693,1.2264435,3,6,attribute,contains,contrary,synonym,minor,material,part,contain,attributes,object,is,containing,attributed,lack
6,synonym,synonym,0,antonym,contrary,plain,complicate,False,['plain'],"['com', '##pl', '##icate']",1,3,0.37210882,0.00043716363,0.019037066,0.1132054,0.00031242528,0.0014637228,0.49343538,1.5204463,11,2,synonym,contrary,minor,attribute,part,contains,opposite,material,inferior,superior,subordinate,plural,equal,subsidiary
1,hasa,contains,1,hasa,contains,water,surface,True,['water'],['surface'],1,1,0.020494742,0.7486809,0.11571178,0.05282476,0.03048307,0.0074446513,0.024360005,1.3484124,10,10,contains,attribute,minor,material,synonym,contrary,part,contain,is,containing,have,has,includes,the
6,synonym,synonym,6,synonym,synonym,unhappiness,sadness,True,"['un', '##ha', '##pp', '##iness']",['sadness'],4,1,0.074265964,0.0018457149,0.2348463,0.0946487,0.003510882,0.02015883,0.5707236,1.7121136,2,3,synonym,attribute,minor,contrary,part,material,contains,characteristic,cause,opposite,component,source,subsidiary,attributes
2,hasproperty,attribute,2,hasproperty,attribute,shape,fun,True,['shape'],['fun'],1,1,0.002083831,7.71257e-05,0.98974997,0.0061640567,8.462106e-05,0.0007025312,0.0011378699,0.09921266,11,4,attribute,minor,contrary,synonym,part,attributes,material,contains,element,property,aspect,object,adjective,characteristic
6,synonym,synonym,3,isa,minor,action,play,False,['action'],['play'],1,1,0.1939572,0.0013453927,0.03894586,0.2696815,0.002991788,0.104033664,0.38904455,2.0586288,12,52,synonym,minor,contrary,part,attribute,material,contains,characteristic,subject,opposite,property,attributes,parts,component
2,hasproperty,attribute,3,isa,minor,man,male,False,['man'],['male'],1,1,0.072353594,0.00022268172,0.91726226,0.002992616,0.00017714682,8.7258064e-05,0.0069045187,0.46915767,13,6,attribute,contrary,synonym,minor,attributes,contains,material,part,opposite,subordinate,inferior,characteristic,superior,relative
2,hasproperty,attribute,2,hasproperty,attribute,glass,fragile,True,['glass'],['fragile'],1,1,0.00044657086,5.9297465e-05,0.9979189,0.0013852095,5.760175e-05,4.5524517e-05,8.695688e-05,0.024596037,12,3,attribute,minor,contrary,attributes,synonym,contains,material,part,property,characteristic,element,subject,object,aspect
2,hasproperty,attribute,3,isa,minor,sport,fun,False,['sport'],['fun'],1,1,0.00020502273,0.00013150492,0.9974921,0.0015921971,3.163365e-05,1.648709e-05,0.00053111033,0.0291327,9,4,attribute,minor,synonym,contrary,attributes,contains,material,part,property,attributed,object,subject,nature,source
3,isa,minor,3,isa,minor,fork,shape,True,['fork'],['shape'],1,1,0.009687675,0.0060632247,0.04465788,0.90286666,0.0026152246,0.0054692267,0.028640112,0.65318894,9,11,minor,attribute,synonym,contrary,contains,part,material,characteristic,is,small,major,attributes,the,common
2,hasproperty,attribute,3,isa,minor,aluminum,gray,False,['aluminum'],['gray'],1,1,0.004209372,0.00013929205,0.9919171,0.0024217868,0.00027190463,2.7809567e-05,0.0010127042,0.08137932,1,15,attribute,contrary,minor,synonym,material,contains,attributes,color,characteristic,part,shade,colour,property,opposite
3,isa,minor,0,antonym,contrary,middle,side,False,['middle'],['side'],1,1,0.23645516,0.004854045,0.001954364,0.37926516,0.0029001804,0.07052656,0.30404446,1.893798,9,14,minor,synonym,contrary,part,contains,material,attribute,not,opposite,parts,lesser,separate,plural,small
1,hasa,contains,1,hasa,contains,bath,water,True,['bath'],['water'],1,1,0.00085494696,0.9299477,0.022133688,0.0031353317,0.042076167,0.00025264712,0.0015995651,0.46411195,7,10,contains,material,attribute,contain,minor,containing,synonym,contrary,contained,mineral,part,pure,source,is
0,antonym,contrary,0,antonym,contrary,gentle,wild,True,['gentle'],['wild'],1,1,0.997656,4.52795e-06,0.0006400425,0.00019023218,3.997159e-06,0.00012975429,0.0013753367,0.027420769,10,17,contrary,synonym,attribute,minor,part,opposite,contains,material,not,subordinate,opposed,substitute,inferior,contrast
0,antonym,contrary,4,madeof,material,alcohol,rice,False,['alcohol'],['rice'],1,1,0.5070031,0.005229968,0.029109644,0.023877444,0.07293937,0.3425935,0.01924689,1.728302,2,5,contrary,part,material,attribute,minor,synonym,contains,parts,ingredient,property,component,content,fat,characteristic
3,isa,minor,3,isa,minor,baseball,game,True,['baseball'],['game'],1,1,0.0011936021,0.002540253,0.0070827752,0.9805638,0.0018007013,0.0020734407,0.0047453335,0.18336709,2,14,minor,attribute,synonym,contains,part,material,contrary,major,type,a,small,separate,characteristic,kind
5,partof,part,5,partof,part,object,sentence,True,['object'],['sentence'],1,1,0.010974454,0.0009471272,0.0013890715,0.012836923,0.0022120904,0.9590638,0.012576467,0.3315408,7,4,part,minor,synonym,contrary,material,attribute,contains,parts,subject,whole,character,component,constituent,member
0,antonym,contrary,6,synonym,synonym,rush,charge,False,['rush'],['charge'],1,1,0.7025559,0.00035998653,0.003270396,0.09535256,0.00056988245,0.003042312,0.19484897,1.2035803,16,40,contrary,synonym,minor,attribute,part,material,contains,opposite,lack,negative,plural,lesser,subordinate,contradictory
1,hasa,contains,1,hasa,contains,city,skyscraper,True,['city'],['skyscraper'],1,1,0.028781284,0.8041673,0.087947935,0.0058624265,0.01029686,0.0016946523,0.061249595,1.0824565,3,1,contains,attribute,synonym,contrary,material,minor,contain,part,includes,contained,containing,attributes,subject,is
0,antonym,contrary,6,synonym,synonym,light,ignite,False,['light'],"['ign', '##ite']",1,2,0.5661171,0.009317187,0.19958827,0.048678305,0.013918413,0.022005593,0.14037514,1.8084534,47,3,contrary,attribute,synonym,minor,part,material,contains,property,attributes,opposite,subject,component,ingredient,contain
0,antonym,contrary,0,antonym,contrary,happy,displease,True,['happy'],"['di', '##sp', '##lea', '##se']",1,4,0.988381,4.8179576e-05,0.0061715604,0.0019664057,3.136253e-05,4.6964367e-05,0.0033546642,0.10905308,4,1,contrary,attribute,synonym,minor,opposite,contains,part,lack,material,not,non,negative,less,subject
3,isa,minor,3,isa,minor,keyboard,device,True,['keyboard'],['device'],1,1,0.0004991687,0.017728275,0.001654058,0.9646587,0.005184757,0.000786642,0.009488402,0.28520313,2,5,minor,contains,synonym,material,attribute,part,contrary,type,major,small,contain,separate,complex,a
0,antonym,contrary,0,antonym,contrary,steal,give,True,['steal'],['give'],1,1,0.96459776,2.781559e-05,0.0013337618,0.016349502,0.00012110378,0.00068252464,0.016887503,0.26853204,5,45,contrary,synonym,minor,attribute,part,material,opposite,contains,lack,inferior,lesser,wrong,superior,subordinate
6,synonym,synonym,6,synonym,synonym,dot,spot,True,['dot'],['spot'],1,1,0.09420629,0.0036222092,0.0072307903,0.2677547,0.0011082992,0.007181262,0.6188965,1.4013001,8,20,synonym,minor,contrary,attribute,part,contains,material,opposite,plural,type,component,lesser,characteristic,subordinate
6,synonym,synonym,6,synonym,synonym,garden,yard,True,['garden'],['yard'],1,1,0.27744153,0.19938989,0.027758246,0.11005099,0.008088278,0.023283945,0.35398716,2.1838272,4,9,synonym,contrary,contains,minor,attribute,part,material,contain,includes,parts,consists,separate,is,property
0,antonym,contrary,6,synonym,synonym,limp,relax,False,['limp'],['relax'],1,1,0.98230493,1.4597817e-05,0.0014130689,0.0075321314,5.243112e-05,0.0020565894,0.006626323,0.15909575,5,8,contrary,minor,synonym,part,attribute,opposite,lack,material,substitute,not,contains,limit,non,virtue
3,isa,minor,1,hasa,contains,chain,link,False,['chain'],['link'],1,1,0.009988213,0.12316008,0.010368433,0.6322545,0.015827155,0.008889031,0.19951257,1.5442181,12,13,minor,synonym,contains,material,attribute,contrary,part,contain,type,component,containing,parent,the,principal
5,partof,part,1,hasa,contains,drawer,clothe,False,['drawer'],"['cloth', '##e']",1,2,0.018763155,0.003247938,0.003517979,0.06098506,0.0074983397,0.8921865,0.013800965,0.69429547,3,3,part,minor,contrary,synonym,material,attribute,contains,parts,component,side,surface,property,portion,type
6,synonym,synonym,6,synonym,synonym,garbage,trash,True,['garbage'],['trash'],1,1,0.10608129,0.008302695,0.029612996,0.082232594,0.013112058,0.007182582,0.7534758,1.2883242,3,6,synonym,contrary,minor,attribute,material,contains,part,plural,parts,opposite,property,attributes,characteristic,substitute
1,hasa,contains,6,synonym,synonym,string_instrument,string,False,"['string', '_', 'instrument']",['string'],3,1,0.014411268,0.8664339,0.026762644,0.00880702,0.028287884,0.002831443,0.052465815,0.85986495,0,17,contains,synonym,material,attribute,contrary,minor,part,contain,containing,includes,is,attributes,contained,consists
0,antonym,contrary,6,synonym,synonym,boyfriend,friend,False,['boyfriend'],['friend'],1,1,0.49648532,0.0030018704,0.0063945125,0.24133594,0.0017037817,0.0043322104,0.24674636,1.6160917,1,5,contrary,synonym,minor,attribute,part,contains,material,opposite,lesser,non,type,not,plural,sister
1,hasa,contains,1,hasa,contains,mountain,snow,True,['mountain'],['snow'],1,1,0.08454418,0.48123956,0.3625886,0.004559514,0.036888015,0.00038686258,0.029793246,1.7062773,2,6,contains,attribute,contrary,material,synonym,minor,contain,containing,part,contained,attributes,subject,source,cover
1,hasa,contains,4,madeof,material,music,note,False,['music'],['note'],1,1,0.004157732,0.89850616,0.066745676,0.004397957,0.0061863353,0.00034888435,0.019657357,0.62752974,5,13,contains,attribute,synonym,material,minor,contrary,contain,part,containing,includes,is,attributes,contained,has
0,antonym,contrary,2,hasproperty,attribute,queen,female,False,['queen'],['female'],1,1,0.42413563,0.0010994701,0.3354351,0.065187246,0.001277153,0.0018490049,0.17101641,1.7858121,12,5,contrary,attribute,synonym,minor,part,material,contains,attributes,opposite,subordinate,inferior,status,adjective,type
5,partof,part,5,partof,part,picture,book,True,['picture'],['book'],1,1,0.04876783,0.0038354225,0.0097279465,0.17040423,0.009987685,0.7239828,0.033294093,1.3105234,12,15,part,minor,contrary,synonym,material,attribute,contains,parts,type,subject,component,whole,property,content
5,partof,part,5,partof,part,animal,nature,True,['animal'],['nature'],1,1,0.023427146,0.0003529565,0.010677526,0.0029615911,0.0029105698,0.9590433,0.0006267121,0.31477633,2,5,part,contrary,attribute,minor,material,parts,synonym,contains,property,component,fact,feature,aspect,element
6,synonym,synonym,0,antonym,contrary,due,pay,False,['due'],['pay'],1,1,0.3463444,0.00087737554,0.008597568,0.16251005,0.001095732,0.014074169,0.4665007,1.6342349,7,12,synonym,contrary,minor,part,attribute,material,contains,opposite,lesser,equal,plural,relative,subordinate,superior
1,hasa,contains,1,hasa,contains,house,attic,True,['house'],['attic'],1,1,0.0006017542,0.98979026,0.008809416,5.1850984e-05,0.00041129944,2.3444714e-05,0.00031200022,0.09058988,14,5,contains,attribute,contain,contrary,material,synonym,has,contained,containing,is,have,minor,includes,possesses
5,partof,part,5,partof,part,member,committee,True,['member'],['committee'],1,1,0.16312836,0.004938703,0.0034437284,0.06013543,0.0026856435,0.69699305,0.068675116,1.387918,5,2,part,contrary,synonym,minor,contains,attribute,material,member,head,subordinate,subject,parts,constituent,minister
0,antonym,contrary,0,antonym,contrary,busy,nothing,True,['busy'],['nothing'],1,1,0.84142447,0.00069220253,0.021612132,0.021221865,0.0017102205,0.005551614,0.10778751,0.85809404,6,2,contrary,synonym,attribute,minor,part,material,contains,opposite,parts,characteristic,relative,subordinate,attributes,subsidiary
2,hasproperty,attribute,2,hasproperty,attribute,stone,solid,True,['stone'],['solid'],1,1,0.04173803,0.00026743306,0.93677956,0.018885318,0.00062996877,0.00030150687,0.0013982068,0.41433123,16,18,attribute,contrary,minor,synonym,material,part,contains,attributes,property,opposite,element,ingredient,characteristic,fact
1,hasa,contains,1,hasa,contains,person,information,True,['person'],['information'],1,1,0.0015804273,0.9159465,0.072443545,0.0013442762,0.0072821775,6.912001e-05,0.0013340809,0.48330095,3,5,contains,attribute,material,contain,contrary,containing,minor,synonym,attributes,contained,is,includes,part,subject
2,hasproperty,attribute,2,hasproperty,attribute,hockey,violent,True,['hockey'],['violent'],1,1,0.0010056713,1.9367322e-05,0.998235,0.0006317028,3.792109e-06,6.395283e-06,9.81002e-05,0.021060351,2,5,attribute,contrary,minor,synonym,attributes,contains,part,characteristic,property,attributed,material,nature,aspect,element
