pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,antonym,hasa,hasproperty,isa,madeof,partof,synonym,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6,best_tok#7,best_tok#8,best_tok#9,best_tok#10,best_tok#11,best_tok#12,best_tok#13,best_tok#14
0,antonym,contrary,0,antonym,contrary,happy,displease,True,['happy'],"['di', '##sp', '##lea', '##se']",1,4,0.98523444,0.00017925374,0.009772438,0.0004711222,7.654215e-05,0.00034927955,0.0039170077,0.13021113,4,1,contrary,attribute,synonym,minor,part,contains,opposite,material,but,not,while,object,attributes,whereas
3,isa,minor,3,isa,minor,keyboard,device,True,['keyboard'],['device'],1,1,0.0009228594,0.001897835,0.007835363,0.886741,0.0045662886,0.090609364,0.0074273203,0.63697547,2,5,minor,part,attribute,synonym,material,contains,contrary,major,parts,small,key,component,type,main
0,antonym,contrary,0,antonym,contrary,steal,give,True,['steal'],['give'],1,1,0.9735728,0.00043592113,0.0036623813,0.007986517,0.0008248224,0.004737833,0.008779783,0.23278877,5,45,contrary,synonym,minor,part,attribute,material,contains,opposite,not,false,while,but,parts,whereas
6,synonym,synonym,6,synonym,synonym,dot,spot,True,['dot'],['spot'],1,1,0.013762732,0.0017969195,0.0113948835,0.13074538,0.001505773,0.014229471,0.82656485,0.8873581,8,20,synonym,minor,part,contrary,attribute,contains,material,or,also,variant,parts,small,synonymous,not
1,hasa,contains,6,synonym,synonym,garden,yard,False,['garden'],['yard'],1,1,0.06758455,0.3387136,0.008839213,0.2137051,0.032193214,0.06159615,0.27736816,2.2482393,4,9,contains,synonym,minor,contrary,part,material,attribute,includes,contain,parts,or,contained,containing,also
6,synonym,synonym,6,synonym,synonym,limp,relax,True,['limp'],['relax'],1,1,0.30222723,0.0013869391,0.02312337,0.092416234,0.001981189,0.031439386,0.5474257,1.6286508,5,8,synonym,contrary,minor,part,attribute,material,contains,or,parts,article,but,not,opposite,portion
6,synonym,synonym,1,hasa,contains,chain,link,False,['chain'],['link'],1,1,0.0058390116,0.019336049,0.007292865,0.16842113,0.01583259,0.010894467,0.77238387,1.0915165,12,13,synonym,minor,contains,material,part,attribute,contrary,or,includes,contain,parts,article,also,small
1,hasa,contains,1,hasa,contains,drawer,clothe,True,['drawer'],"['cloth', '##e']",1,2,0.15428175,0.32276437,0.006523633,0.22079702,0.07638469,0.14407644,0.075172134,2.437902,3,3,contains,minor,contrary,part,material,synonym,attribute,parts,contain,containing,contained,includes,object,article
6,synonym,synonym,6,synonym,synonym,garbage,trash,True,['garbage'],['trash'],1,1,0.0016462238,0.004403163,0.012181628,0.059753433,0.028430896,0.013779326,0.8798054,0.763785,3,6,synonym,minor,material,part,attribute,contains,contrary,or,article,parts,also,includes,name,adjective
1,hasa,contains,6,synonym,synonym,string_instrument,string,False,"['string', '_', 'instrument']",['string'],3,1,0.00097627414,0.9458237,0.0019592063,0.0014028227,0.043227643,0.00336399,0.0032463241,0.36706355,0,17,contains,material,part,synonym,attribute,minor,contrary,contain,includes,containing,contained,parts,has,lacks
6,synonym,synonym,6,synonym,synonym,boyfriend,friend,True,['boyfriend'],['friend'],1,1,0.17918907,0.030840224,0.017844,0.29717207,0.0077402843,0.032674074,0.43454024,1.9612042,1,5,synonym,minor,contrary,part,contains,attribute,material,or,includes,other,contain,opposite,and,parts
1,hasa,contains,1,hasa,contains,mountain,snow,True,['mountain'],['snow'],1,1,0.1632601,0.8026285,0.01469478,0.0016398255,0.010705597,0.0058121397,0.0012589559,0.9114843,2,6,contains,contrary,attribute,material,part,minor,contain,synonym,containing,contained,includes,lacks,opposite,parts
4,madeof,material,4,madeof,material,music,note,True,['music'],['note'],1,1,0.008386458,0.41756606,0.025890488,0.02659663,0.50744635,0.007252796,0.0068611796,1.4570836,5,13,material,contains,minor,attribute,contrary,part,synonym,contain,includes,notes,parts,note,contained,object
2,hasproperty,attribute,2,hasproperty,attribute,queen,female,True,['queen'],['female'],1,1,0.0048633064,0.0008611435,0.92710394,0.020010667,0.007671154,0.005923045,0.0335668,0.5223936,12,5,attribute,synonym,minor,material,part,contrary,contains,attributes,adjective,article,title,character,name,is
5,partof,part,5,partof,part,picture,book,True,['picture'],['book'],1,1,0.066770785,0.004979957,0.004768878,0.15925737,0.0079953605,0.6484951,0.10773262,1.5649166,12,15,part,minor,synonym,contrary,material,contains,attribute,parts,portion,article,object,section,subject,small
5,partof,part,5,partof,part,animal,nature,True,['animal'],['nature'],1,1,0.0009698442,0.00027370793,0.001546001,0.0026100876,0.0020837612,0.98972803,0.0027886704,0.10674935,2,5,part,synonym,minor,material,parts,attribute,contrary,contains,portion,in,section,component,element,whole
6,synonym,synonym,0,antonym,contrary,due,pay,False,['due'],['pay'],1,1,0.40664318,0.0027784947,0.01151082,0.10522148,0.00357659,0.048386857,0.42188254,1.7331967,7,12,synonym,contrary,minor,part,attribute,material,contains,not,opposite,parts,or,article,and,later
1,hasa,contains,1,hasa,contains,house,attic,True,['house'],['attic'],1,1,0.00026338286,0.99811304,0.00055152713,9.448699e-05,0.0003274809,0.00022150861,0.00042852774,0.024359277,14,5,contains,contain,includes,attribute,synonym,has,material,contrary,contained,part,containing,minor,features,have
5,partof,part,5,partof,part,member,committee,True,['member'],['committee'],1,1,0.014533476,0.0029171396,0.0008784799,0.04105273,0.0019808298,0.80402297,0.13461441,0.97156703,5,2,part,synonym,minor,contrary,contains,material,attribute,parts,of,member,article,section,portion,in
0,antonym,contrary,0,antonym,contrary,busy,nothing,True,['busy'],['nothing'],1,1,0.9279721,0.010715142,0.006374331,0.0090936925,0.0014008572,0.0022522812,0.04219161,0.5041273,6,2,contrary,synonym,contains,minor,attribute,part,material,opposite,contain,compare,object,fact,includes,subject
2,hasproperty,attribute,2,hasproperty,attribute,stone,solid,True,['stone'],['solid'],1,1,0.0011798479,0.001073898,0.9841068,0.0044280705,0.001415789,0.00059940794,0.0071961717,0.15047961,16,18,attribute,synonym,minor,material,contrary,contains,part,attributes,adjective,property,object,character,is,article
1,hasa,contains,1,hasa,contains,person,information,True,['person'],['information'],1,1,0.0026654985,0.8461684,0.011995184,0.061901186,0.06121246,0.0083813695,0.007675899,0.9101511,3,5,contains,minor,material,attribute,part,synonym,contrary,contain,includes,containing,contained,parts,source,has
2,hasproperty,attribute,2,hasproperty,attribute,hockey,violent,True,['hockey'],['violent'],1,1,0.001047884,0.00036706394,0.99770385,0.00025970486,3.501802e-05,4.7866237e-05,0.00053852453,0.028015971,2,5,attribute,contrary,synonym,contains,minor,attributes,part,material,is,characteristic,attributed,characteristics,adjective,not
0,antonym,contrary,0,antonym,contrary,company,loneliness,True,['company'],['loneliness'],1,1,0.98994327,0.0019269509,0.0037138416,0.00092166656,0.0002859479,0.0010950532,0.0021132717,0.10400558,10,3,contrary,attribute,synonym,contains,part,minor,material,opposite,contrasts,contrast,while,opposed,object,and
1,hasa,contains,1,hasa,contains,peach,pit,True,['peach'],['pit'],1,1,0.17452171,0.5459728,0.018843293,0.06110918,0.024477275,0.074963704,0.10011201,2.014219,5,14,contains,contrary,synonym,part,minor,material,attribute,includes,contain,parts,contained,containing,see,opposite
