pred_label,pred_rel,pred_verb_token,real_label,real_rel,real_verb_token,source,target,results,toks_source,toks_target,n_toks_source,n_toks_target,coord,hyper,random,entropy,nsynsests_source,nsynsests_target,best_tok#1,best_tok#2,best_tok#3,best_tok#4,best_tok#5,best_tok#6
1,hyper,minor,0,coord,coordinated,box,case,False,['box'],['case'],1,1,0.03351132,0.91074055,0.05574819,0.5192142,13,22,minor,random,coordinated,major,-,small
1,hyper,minor,1,hyper,minor,foot,anatomy,True,['foot'],['anatomy'],1,1,0.0002945104,0.94074196,0.058963593,0.32717028,14,3,minor,random,coordinated,major,general,-
2,random,random,2,random,random,scarf,septicaemia,True,['scarf'],"['sept', '##ica', '##emia']",1,3,7.370739e-05,0.0031425254,0.99678385,0.031770978,5,1,random,minor,coordinated,randomly,of,.
2,random,random,1,hyper,minor,hospital,structure,False,['hospital'],['structure'],1,1,0.00035358476,0.19223203,0.80741435,0.7105726,2,6,random,minor,coordinated,major,randomly,regular
2,random,random,2,random,random,guitar,information,True,['guitar'],['information'],1,1,6.917808e-06,0.0069251982,0.993068,0.059765674,1,5,random,minor,coordinated,randomly,major,specific
2,random,random,2,random,random,coyote,attempt,True,['coyote'],['attempt'],1,1,3.5515328e-05,0.0012957307,0.9986688,0.014872883,3,4,random,minor,coordinated,randomly,wild,major
2,random,random,2,random,random,desk,bracket,True,['desk'],['bracket'],1,1,0.00044968317,0.043560192,0.95599014,0.26400355,1,7,random,minor,coordinated,randomly,major,regular
1,hyper,minor,1,hyper,minor,penguin,creature,True,['penguin'],['creature'],1,1,0.0004748768,0.96817017,0.031354982,0.20704795,1,3,minor,random,coordinated,major,small,","
0,coord,coordinated,0,coord,coordinated,spoon,hatchet,True,['spoon'],"['hatch', '##et']",1,2,0.99557364,0.0024169171,0.0020094067,0.045383286,5,2,coordinated,minor,random,coordination,-,","
1,hyper,minor,2,random,random,civilization,human,False,['civilization'],['human'],1,1,0.00037933936,0.96004176,0.0395789,0.24519408,4,4,minor,random,coordinated,major,",",-
2,random,random,2,random,random,clarinet,ideal,True,['clarinet'],['ideal'],1,1,1.0443018e-05,0.001748623,0.99824095,0.01872497,1,5,random,minor,coordinated,randomly,major,accidental
1,hyper,minor,1,hyper,minor,educator,profession,True,['educator'],['profession'],1,1,0.0003260715,0.9838102,0.015863746,0.121779025,1,4,minor,random,coordinated,major,-,","
1,hyper,minor,2,random,random,invade,turn,False,['invade'],['turn'],1,1,0.00078326656,0.62966806,0.36954865,0.95901483,4,38,minor,random,coordinated,major,",",and
0,coord,coordinated,0,coord,coordinated,lion,panther,True,['lion'],['panther'],1,1,0.999984,9.966359e-06,5.9703934e-06,0.00029215432,4,3,coordinated,minor,random,coordination,four,coordinating
2,random,random,2,random,random,cow,broccoli,True,['cow'],"['bro', '##cco', '##li']",1,3,0.048464555,0.017910268,0.9336253,0.40808356,4,2,random,coordinated,minor,randomly,wild,red
0,coord,coordinated,0,coord,coordinated,radio,toaster,True,['radio'],"['toast', '##er']",1,2,0.9933335,0.0048544817,0.0018120317,0.06340369,5,2,coordinated,minor,random,-,coordination,","
2,random,random,2,random,random,noise,creature,True,['noise'],['creature'],1,1,0.00017938284,0.015935466,0.98388517,0.120453276,7,3,random,minor,coordinated,randomly,of,unknown
2,random,random,2,random,random,trout,invaluable,True,['trout'],"['in', '##val', '##ua', '##ble']",1,4,5.3797827e-05,0.022642497,0.9773037,0.15686965,2,1,random,minor,coordinated,randomly,major,the
2,random,random,2,random,random,gorilla,participate,True,['gorilla'],['participate'],1,1,2.756429e-05,0.001658347,0.998314,0.018164197,1,2,random,minor,coordinated,randomly,major,wild
0,coord,coordinated,0,coord,coordinated,willow,cedar,True,['willow'],['cedar'],1,1,0.99992573,4.7890648e-05,2.6378106e-05,0.0011955859,2,3,coordinated,minor,random,coordination,-,coordinating
2,random,random,2,random,random,dishwasher,valour,True,"['dish', '##wash', '##er']","['val', '##our']",3,2,5.999469e-05,0.0012982362,0.9986418,0.015248655,2,1,random,minor,coordinated,randomly,free,spontaneous
2,random,random,2,random,random,cockroach,side,True,"['cock', '##ro', '##ach']",['side'],3,1,0.00014469329,0.012703452,0.98715186,0.10027629,1,14,random,minor,coordinated,randomly,major,wild
1,hyper,minor,1,hyper,minor,emperor,ruler,True,['emperor'],['ruler'],1,1,0.0016517611,0.9920345,0.0063137272,0.07284737,4,2,minor,random,coordinated,major,general,","
1,hyper,minor,1,hyper,minor,roll,move,True,['roll'],['move'],1,1,0.00063449633,0.85066247,0.14870301,0.6140924,33,21,minor,random,coordinated,major,",",small
2,random,random,2,random,random,wing,shine,True,['wing'],['shine'],1,1,0.00017954076,0.049257476,0.9505631,0.2857144,12,11,random,minor,coordinated,randomly,major,light
2,random,random,2,random,random,contrast,rock,True,['contrast'],['rock'],1,1,0.00031157848,0.06349603,0.9361924,0.34521854,7,9,random,minor,coordinated,the,randomly,major
1,hyper,minor,2,random,random,whisk,game,False,"['w', '##his', '##k']",['game'],3,1,0.0002490786,0.9377328,0.062018104,0.33872253,6,14,minor,random,coordinated,major,a,the
1,hyper,minor,2,random,random,falcon,creature,False,['falcon'],['creature'],1,1,0.0006472491,0.965867,0.03348572,0.21934031,2,3,minor,random,coordinated,major,small,unknown
2,random,random,2,random,random,black,utensil,True,['black'],"['ut', '##ens', '##il']",1,3,0.00064129353,0.15713963,0.8422192,0.6349912,22,1,random,minor,coordinated,major,randomly,white
1,hyper,minor,1,hyper,minor,revolver,firearm,True,['revolver'],['firearm'],1,1,0.018476915,0.9577538,0.023769353,0.2942648,2,1,minor,random,coordinated,major,small,-
2,random,random,2,random,random,axe,consulting,True,['axe'],['consulting'],1,1,2.1525275e-05,0.00029713253,0.99968135,0.0042747403,3,4,random,minor,coordinated,randomly,accidental,anonymous
2,random,random,2,random,random,pigeon,blend,True,['pigeon'],['blend'],1,1,4.6958183e-05,0.002179961,0.997773,0.023158493,1,6,random,minor,coordinated,randomly,wild,major
2,random,random,2,random,random,defense,air,True,['defense'],['air'],1,1,0.0021785207,0.061835993,0.9359855,0.3568925,12,15,random,minor,coordinated,by,of,in
1,hyper,minor,1,hyper,minor,bus,artifact,True,['bus'],['artifact'],1,1,0.00029496188,0.77994287,0.21976213,0.7635119,7,1,minor,random,coordinated,major,small,unknown
2,random,random,2,random,random,truck,vanish,True,['truck'],['vanish'],1,1,2.5742098e-05,0.00055395905,0.9994203,0.0072212527,3,5,random,minor,coordinated,randomly,major,wild
1,hyper,minor,1,hyper,minor,customer,person,True,['customer'],['person'],1,1,0.00030641988,0.9653293,0.03436433,0.2198304,1,3,minor,random,coordinated,major,",",or
0,coord,coordinated,0,coord,coordinated,goldfish,salmon,True,"['gold', '##fish']",['salmon'],2,1,0.99994504,4.240531e-05,1.2542807e-05,0.0008993816,1,5,coordinated,minor,random,coordination,coordinating,coordinate
2,random,random,2,random,random,mackerel,cover,True,"['mack', '##ere', '##l']",['cover'],3,1,4.101715e-05,0.009608913,0.9903501,0.07884547,2,36,random,minor,coordinated,major,randomly,direct
2,random,random,2,random,random,moth,secession,True,['moth'],['secession'],1,1,4.0159637e-05,0.001473035,0.9984869,0.01662481,1,3,random,minor,coordinated,randomly,major,wild
1,hyper,minor,1,hyper,minor,lobster,creature,True,['lobster'],['creature'],1,1,0.00071609,0.9637502,0.03553371,0.2299023,2,3,minor,random,coordinated,major,small,-
2,random,random,2,random,random,villa,work,True,['villa'],['work'],1,1,0.00027030462,0.18069312,0.8190366,0.68510705,4,34,random,minor,coordinated,major,randomly,regular
0,coord,coordinated,0,coord,coordinated,sword,pistol,True,['sword'],['pistol'],1,1,0.99243075,0.0049312655,0.0026379786,0.0712689,1,1,coordinated,minor,random,coordination,-,:
0,coord,coordinated,0,coord,coordinated,shirt,stocking,True,['shirt'],"['stock', '##ing']",1,2,0.98173136,0.015072181,0.003196493,0.14382687,2,9,coordinated,minor,random,coordination,coordinating,major
2,random,random,2,random,random,beauty,business,True,['beauty'],['business'],1,1,0.00034043923,0.35159868,0.6480608,0.9396879,3,9,random,minor,coordinated,major,small,the
1,hyper,minor,1,hyper,minor,cannon,arm,True,['cannon'],['arm'],1,1,0.002077509,0.94926494,0.048657477,0.3020234,8,8,minor,random,coordinated,major,small,-
1,hyper,minor,1,hyper,minor,immortal,everlasting,True,['immortal'],"['ever', '##las', '##ting']",1,3,0.00038152002,0.98699725,0.012621286,0.10258408,3,3,minor,random,coordinated,",",or,/
2,random,random,2,random,random,symphonic,fall,True,['symphonic'],['fall'],1,1,9.756942e-05,0.0221458,0.9777566,0.15476233,2,44,random,minor,coordinated,randomly,major,wild
2,random,random,2,random,random,cottage,vehicle,True,['cottage'],['vehicle'],1,1,0.010213866,0.034268968,0.9555171,0.2970593,1,4,random,minor,coordinated,randomly,major,miscellaneous
2,random,random,2,random,random,dishwasher,concern,True,"['dish', '##wash', '##er']",['concern'],3,1,1.8473242e-05,0.009460876,0.9905207,0.07751447,2,7,random,minor,coordinated,randomly,major,accidental
0,coord,coordinated,0,coord,coordinated,moth,bee,True,['moth'],['bee'],1,1,0.9998627,9.664844e-05,4.0685758e-05,0.0020805069,1,2,coordinated,minor,random,coordination,organized,one
2,random,random,2,random,random,goose,video,True,['goose'],['video'],1,1,9.094078e-05,0.013911491,0.98599756,0.10708022,6,4,random,minor,coordinated,major,randomly,wild
2,random,random,1,hyper,minor,pick,device,False,['pick'],['device'],1,1,0.0002552671,0.13179013,0.8679546,0.5656902,21,5,random,minor,coordinated,randomly,the,major
1,hyper,minor,1,hyper,minor,dinner,meal,True,['dinner'],['meal'],1,1,0.0015379995,0.98491085,0.013551077,0.12006659,2,3,minor,random,coordinated,major,small,a
1,hyper,minor,1,hyper,minor,football,sport,True,['football'],['sport'],1,1,0.0004243129,0.98457295,0.015002753,0.11773348,2,9,minor,random,coordinated,major,",",-
2,random,random,2,random,random,tiger,content,True,['tiger'],['content'],1,1,7.281654e-06,0.0030561048,0.9969367,0.030067915,2,10,random,minor,randomly,coordinated,major,wild
1,hyper,minor,1,hyper,minor,cedar,tree,True,['cedar'],['tree'],1,1,0.00041186143,0.9782045,0.021383705,0.15435347,3,7,minor,random,coordinated,major,small,","
2,random,random,2,random,random,van,think,True,['van'],['think'],1,1,2.0157564e-05,0.0028978102,0.99708194,0.028948901,5,14,random,minor,coordinated,randomly,major,the
2,random,random,2,random,random,rain,evergreen,True,['rain'],['evergreen'],1,1,0.0004748969,0.07426368,0.9252613,0.3875121,4,2,random,minor,coordinated,randomly,major,.
1,hyper,minor,1,hyper,minor,dishwasher,artefact,True,"['dish', '##wash', '##er']","['arte', '##fa', '##ct']",3,3,0.00051278446,0.9377965,0.06169079,0.3404173,2,1,minor,random,coordinated,major,-,small
2,random,random,2,random,random,cow,barrio,True,['cow'],['barrio'],1,1,9.796629e-05,0.0010444935,0.9988575,0.01329559,4,2,random,minor,coordinated,randomly,wild,the
0,coord,coordinated,0,coord,coordinated,donkey,gorilla,True,['donkey'],['gorilla'],1,1,0.9999763,1.3205874e-05,1.0515465e-05,0.0004221666,2,1,coordinated,minor,random,coordination,",",coordinating
2,random,random,2,random,random,jet,question,True,['jet'],['question'],1,1,1.6577756e-05,0.0026373887,0.99734604,0.026680674,9,11,random,minor,coordinated,randomly,the,major
2,random,random,2,random,random,turtle,listed,True,['turtle'],['listed'],1,1,2.0502306e-05,0.0025223298,0.9974572,0.025753405,4,6,random,minor,coordinated,randomly,wild,major
2,random,random,2,random,random,freezer,build,True,"['freeze', '##r']",['build'],2,1,8.1082864e-05,0.0027032327,0.9972156,0.028174797,1,12,random,minor,coordinated,randomly,major,free
1,hyper,minor,2,random,random,couch,object,False,['couch'],['object'],1,1,0.00034443304,0.87202376,0.1276318,0.5552986,4,7,minor,random,coordinated,major,small,unknown
0,coord,coordinated,0,coord,coordinated,helicopter,motorcycle,True,['helicopter'],['motorcycle'],1,1,0.99951005,0.00025992354,0.0002300839,0.0065829586,1,2,coordinated,minor,random,coordination,-,","
2,random,random,2,random,random,boy,standard,True,['boy'],['standard'],1,1,0.000121256846,0.05257622,0.9473025,0.29898435,4,11,random,minor,coordinated,randomly,major,general
1,hyper,minor,1,hyper,minor,manual,functional,True,['manual'],['functional'],1,1,0.002188433,0.95744574,0.040365867,0.2663274,5,6,minor,random,coordinated,major,-,small
2,random,random,2,random,random,moth,build,True,['moth'],['build'],1,1,4.2656808e-05,0.001445001,0.9985123,0.016397074,1,12,random,minor,coordinated,randomly,major,free
0,coord,coordinated,0,coord,coordinated,wardrobe,desk,True,['wardrobe'],['desk'],1,1,0.9494705,0.033702414,0.016827127,0.33502707,3,1,coordinated,minor,random,coordination,",",-
1,hyper,minor,1,hyper,minor,normative,standardized,True,"['norma', '##tive']",['standardized'],2,1,0.0012644728,0.9787379,0.019997638,0.15538688,2,4,minor,random,coordinated,major,or,","
0,coord,coordinated,0,coord,coordinated,chisel,hammer,True,"['chi', '##sel']",['hammer'],2,1,0.9952478,0.0034599241,0.0012922517,0.047524948,4,10,coordinated,minor,random,-,coordination,and
0,coord,coordinated,0,coord,coordinated,cow,giraffe,True,['cow'],"['gi', '##raf', '##fe']",1,3,0.9999182,4.8228583e-05,3.3487566e-05,0.0013073019,4,1,coordinated,minor,random,coordination,",",coordinating
2,random,random,2,random,random,woodpecker,general,True,"['wood', '##pe', '##cker']",['general'],3,1,4.167968e-05,0.005699067,0.99425924,0.051351596,1,10,random,minor,coordinated,major,randomly,general
1,hyper,minor,1,hyper,minor,frigate,vehicle,True,['frigate'],['vehicle'],1,1,0.0025470548,0.9203799,0.077073045,0.41710368,2,4,minor,random,coordinated,major,small,a
1,hyper,minor,0,coord,coordinated,hammer,nail,False,['hammer'],['nail'],1,1,0.24496272,0.6527438,0.10229344,1.2352899,10,10,minor,coordinated,random,major,-,small
0,coord,coordinated,0,coord,coordinated,dress,robe,True,['dress'],['robe'],1,1,0.97308266,0.022752076,0.0041652434,0.1954199,21,4,coordinated,minor,random,coordination,-,:
1,hyper,minor,2,random,random,poetic,sort,False,['poetic'],['sort'],1,1,0.00011790041,0.5174384,0.48244366,1.0007071,4,6,minor,random,coordinated,major,randomly,the
2,random,random,2,random,random,church,pet,True,['church'],['pet'],1,1,0.00026021464,0.010329403,0.9894104,0.086439125,5,7,random,minor,coordinated,randomly,regular,free
2,random,random,2,random,random,diamond,humor,True,['diamond'],['humor'],1,1,2.9798364e-06,0.0033310186,0.996666,0.032270283,6,7,random,minor,randomly,coordinated,major,free
2,random,random,1,hyper,minor,head,word,False,['head'],['word'],1,1,0.00023909914,0.24026938,0.7594915,0.79861444,42,11,random,minor,coordinated,major,of,the
2,random,random,2,random,random,ambulance,mayor,True,['ambulance'],['mayor'],1,1,0.0002707982,0.0007344572,0.99899477,0.012305066,1,1,random,minor,coordinated,randomly,the,major
2,random,random,2,random,random,rifle,examine,True,['rifle'],['examine'],1,1,4.562805e-06,0.00039391688,0.99960154,0.005110819,3,5,random,minor,randomly,coordinated,accidental,major
1,hyper,minor,2,random,random,rifle,implement,False,['rifle'],['implement'],1,1,0.0006819478,0.9532257,0.04609241,0.27766973,3,4,minor,random,coordinated,major,small,general
2,random,random,2,random,random,ferry,negative,True,['ferry'],['negative'],1,1,1.932272e-06,0.0007773501,0.9992207,0.009189853,5,12,random,minor,randomly,coordinated,accidental,number
2,random,random,2,random,random,monitor,tool,True,['monitor'],['tool'],1,1,0.00017016997,0.26589406,0.7339358,0.83781123,9,8,random,minor,coordinated,major,the,randomly
0,coord,coordinated,0,coord,coordinated,birch,cypress,True,['birch'],['cypress'],1,1,0.9999604,1.8922465e-05,2.065151e-05,0.0006753035,5,2,coordinated,random,minor,coordination,-,coordinating
1,hyper,minor,1,hyper,minor,elm,tree,True,['elm'],['tree'],1,1,0.00039144175,0.97141033,0.02819823,0.19025314,2,7,minor,random,coordinated,major,small,","
2,random,random,2,random,random,uninsured,action,True,"['un', '##ins', '##ured']",['action'],3,1,7.4062824e-05,0.05516134,0.94476455,0.30904698,1,12,random,minor,coordinated,randomly,major,small
0,coord,coordinated,0,coord,coordinated,rake,scissors,True,['rake'],['scissors'],1,1,0.9977047,0.0009305356,0.0013647628,0.025666436,9,4,coordinated,random,minor,coordination,-,coordinate
2,random,random,2,random,random,bomb,desecration,True,['bomb'],"['des', '##ec', '##ration']",1,3,8.224733e-05,0.07202081,0.92789686,0.37464598,5,1,random,minor,coordinated,randomly,accidental,major
2,random,random,2,random,random,hit,hostility,True,['hit'],['hostility'],1,1,4.5269055e-05,0.036426418,0.96352834,0.2263765,24,4,random,minor,coordinated,randomly,of,major
2,random,random,2,random,random,clarinet,raise,True,['clarinet'],['raise'],1,1,1.10864785e-05,0.0005056555,0.9994832,0.006464463,1,31,random,minor,coordinated,randomly,major,wild
1,hyper,minor,1,hyper,minor,treat,give,True,['treat'],['give'],1,1,0.0005520176,0.8933612,0.10608679,0.4946798,10,45,minor,random,coordinated,",",major,-
2,random,random,2,random,random,bull,game,True,['bull'],['game'],1,1,0.00044079366,0.1389241,0.8606351,0.5868686,15,14,random,minor,coordinated,major,randomly,wild
2,random,random,2,random,random,corkscrew,gilt,True,"['cork', '##sc', '##rew']","['gil', '##t']",3,2,0.0010200797,0.03601183,0.9629681,0.23525128,2,3,random,minor,coordinated,randomly,-,of
2,random,random,2,random,random,dress,fossil,True,['dress'],['fossil'],1,1,5.268739e-05,0.024056584,0.9758907,0.16447093,21,3,random,minor,coordinated,randomly,major,unknown
2,random,random,2,random,random,trumpet,glad,True,['trumpet'],['glad'],1,1,6.974448e-06,0.000232052,0.9997609,0.003265878,4,5,random,minor,coordinated,randomly,major,accidental
0,coord,coordinated,0,coord,coordinated,coyote,beaver,True,['coyote'],['beaver'],1,1,0.9999808,1.12230255e-05,8.004245e-06,0.00034774945,3,8,coordinated,minor,random,coordination,:,coordinating
2,random,random,2,random,random,battleship,vertebrate,True,['battleship'],"['ve', '##rte', '##brate']",1,3,0.00035764548,0.0029851194,0.99665725,0.033948414,1,2,random,minor,coordinated,randomly,of,wild
2,random,random,2,random,random,coat,diagnose,True,['coat'],"['dia', '##gno', '##se']",1,3,1.8986475e-05,0.0148754,0.9851055,0.11193257,6,2,random,minor,randomly,coordinated,major,unknown
2,random,random,2,random,random,tiger,spurious,True,['tiger'],"['spur', '##ious']",1,2,6.908572e-06,0.0010338408,0.9989592,0.011872544,2,3,random,minor,randomly,coordinated,wild,major
2,random,random,2,random,random,emotional,view,True,['emotional'],['view'],1,1,3.4058306e-05,0.064090416,0.93587554,0.34402412,4,13,random,minor,coordinated,major,general,randomly
0,coord,coordinated,0,coord,coordinated,cow,sheep,True,['cow'],['sheep'],1,1,0.9998192,0.00013688837,4.3807977e-05,0.0026518968,4,3,coordinated,minor,random,coordination,coordinating,:
0,coord,coordinated,0,coord,coordinated,van,battleship,True,['van'],['battleship'],1,1,0.9968803,0.00056952477,0.0025501922,0.03260243,5,1,coordinated,random,minor,-,coordination,controlled
1,hyper,minor,1,hyper,minor,corrupt,destroy,True,['corrupt'],['destroy'],1,1,0.0003754131,0.94867903,0.050945528,0.29518512,8,4,minor,random,coordinated,major,and,or
0,coord,coordinated,0,coord,coordinated,wrench,hammer,True,"['wren', '##ch']",['hammer'],2,1,0.9985966,0.0009164104,0.00048701346,0.016630376,7,10,coordinated,minor,random,coordination,-,organized
1,hyper,minor,1,hyper,minor,villa,accommodation,True,['villa'],['accommodation'],1,1,0.0004658905,0.97844464,0.021089464,0.15332864,4,6,minor,random,coordinated,major,general,small
2,random,random,2,random,random,freezer,dramatic,True,"['freeze', '##r']",['dramatic'],2,1,9.450196e-05,0.0011600822,0.9987453,0.014384843,1,4,random,minor,coordinated,randomly,free,accidental
2,random,random,2,random,random,eagle,charm,True,['eagle'],['charm'],1,1,3.375956e-05,0.004556492,0.99540967,0.042548295,6,8,random,minor,coordinated,randomly,major,wild
0,coord,coordinated,0,coord,coordinated,toaster,fridge,True,"['toast', '##er']",['fridge'],2,1,0.9975206,0.0015536433,0.0009257942,0.027397482,2,1,coordinated,minor,random,-,:,coordination
0,coord,coordinated,0,coord,coordinated,sheep,bear,True,['sheep'],['bear'],1,1,0.99993026,3.1257146e-05,3.8460003e-05,0.0011323631,3,15,coordinated,random,minor,coordination,coordinating,-
2,random,random,2,random,random,rifle,biblical,True,['rifle'],['biblical'],1,1,1.1205898e-05,0.00015915655,0.99982965,0.002438148,3,2,random,minor,coordinated,randomly,wild,major
1,hyper,minor,2,random,random,jar,food,False,['jar'],['food'],1,1,0.000545251,0.72195494,0.27749982,0.85846335,8,3,minor,random,coordinated,major,small,of
0,coord,coordinated,0,coord,coordinated,rat,deer,True,['rat'],['deer'],1,1,0.9996958,0.00010934566,0.00019489866,0.0042798156,11,1,coordinated,random,minor,coordination,:,-
1,hyper,minor,1,hyper,minor,sell,commerce,True,['sell'],['commerce'],1,1,0.0001489733,0.76287067,0.23698035,0.79203314,9,3,minor,random,coordinated,major,small,the
2,random,random,2,random,random,intentional,fruit,True,['intentional'],['fruit'],1,1,4.117165e-05,0.0041304976,0.99582833,0.03931701,2,5,random,minor,coordinated,randomly,accidental,wild
2,random,random,2,random,random,dishwasher,graduating,True,"['dish', '##wash', '##er']",['graduating'],3,1,4.8034915e-05,0.0010471084,0.99890494,0.012633942,2,3,random,minor,coordinated,randomly,accidental,major
2,random,random,2,random,random,hero,weather,True,['hero'],['weather'],1,1,7.8948164e-05,0.0055432934,0.9943778,0.05071163,7,6,random,minor,coordinated,randomly,of,the
1,hyper,minor,1,hyper,minor,flute,device,True,['flute'],['device'],1,1,0.00083429087,0.89963895,0.099526785,0.477103,4,5,minor,random,coordinated,major,small,miscellaneous
0,coord,coordinated,0,coord,coordinated,gorilla,giraffe,True,['gorilla'],"['gi', '##raf', '##fe']",1,3,0.99996924,1.865846e-05,1.2026076e-05,0.00053395366,1,1,coordinated,minor,random,coordination,",",coordinating
1,hyper,minor,0,coord,coordinated,goat,antelope,False,['goat'],"['ant', '##elo', '##pe']",1,3,0.021688432,0.96442586,0.013885758,0.2559478,4,1,minor,coordinated,random,major,small,-
2,random,random,2,random,random,vest,likely,True,['vest'],['likely'],1,1,7.3253e-05,0.011383875,0.9885428,0.09094451,7,5,random,minor,coordinated,randomly,major,unknown
2,random,random,2,random,random,van,toy,True,['van'],['toy'],1,1,9.928055e-05,0.04239699,0.95750374,0.25463364,5,8,random,minor,coordinated,randomly,major,wild
1,hyper,minor,1,hyper,minor,follower,person,True,['follower'],['person'],1,1,0.00026652316,0.96480256,0.034930922,0.2220824,2,3,minor,random,coordinated,major,",",-
0,coord,coordinated,0,coord,coordinated,vulture,woodpecker,True,['vulture'],"['wood', '##pe', '##cker']",1,3,0.99992037,3.1796844e-05,4.7742873e-05,0.001275095,2,1,coordinated,random,minor,-,coordination,white
0,coord,coordinated,0,coord,coordinated,whale,rat,True,['whale'],['rat'],1,1,0.9994623,0.0003076714,0.00023006217,0.0071453727,3,11,coordinated,minor,random,:,-,coordination
1,hyper,minor,2,random,random,spoon,instrument,False,['spoon'],['instrument'],1,1,0.001141744,0.8587869,0.14007136,0.59698325,5,9,minor,random,coordinated,major,small,-
0,coord,coordinated,0,coord,coordinated,cedar,acacia,True,['cedar'],['acacia'],1,1,0.9999535,2.457327e-05,2.1964805e-05,0.00078341627,3,1,coordinated,minor,random,coordination,-,coordinating
0,coord,coordinated,0,coord,coordinated,butterfly,dragonfly,True,['butterfly'],"['dragon', '##fly']",1,2,0.9998098,0.0001714609,1.8695362e-05,0.0027129666,5,1,coordinated,minor,random,coordination,-,winged
